Password,Rule,Length,Strength
yhGB5i0zqaaaaaaa,110,16,86.02259380703764
WxJqABnRZGX6tO!h,110,16,95.23666697176999
Itpj930SjmuEdZaa,110,16,86.02259380703764
KOUPqPjxO2ksU11d,110,16,86.02259380703764
yRec@wPEJxO16nEH,110,16,95.23666697176999
p62Tkp!JxO16nESs,110,16,95.23666697176999
tWQ2wTKp3vThyrPS,110,16,86.02259380703764
dTA2wTLRzA2dVY1S,110,16,86.02259380703764
j8XVmBZg8WZ0T5JU,110,16,86.02259380703764
16nEJxO11SDrR2pr,110,16,86.02259380703764
Zg8XVmBZiBi3MopF,110,16,86.02259380703764
g8XVmB2FjO3NbBhV,110,16,86.02259380703764
ruevbezn6ck3rYev,110,16,86.02259380703764
t90@ErYH!6vFO90@,110,16,95.23666697176999
uevjL1OQd9gFuevb,110,16,86.02259380703764
8XVm4HJEyW0g8XVm,110,16,86.02259380703764
Is89peLWRzPlIs4K,110,16,86.02259380703764
UZoRjCso1I4KUjlI,110,16,86.02259380703764
9604vj41WQCkNcPW,110,16,86.02259380703764
lXbu4wXEPWQCkNcP,110,16,86.02259380703764
p5JzUJlg8XVmBZhE,110,16,86.02259380703764
GaabV8aaaaaaaaoT,110,16,86.02259380703764
n5fBtBZg8XVmB5e4,110,16,86.02259380703764
JiglZg8XVmBZbrm3,110,16,86.02259380703764
KhsFDp3t90@DTKP!,110,16,95.23666697176999
nF0UjlIs4K2jMPjB,110,16,86.02259380703764
8EJxO16nEIeB69gY,110,16,86.02259380703764
zA2wTLRzA!AwY1Tn,110,16,95.23666697176999
evbfqrufjvsOi3C7,110,16,86.02259380703764
0@Dp3t9J@AN7UJLV,110,16,95.23666697176999
VmBZg81zAn5GvX7Z,110,16,86.02259380703764
VmBZgU@Vwn05gIBZ,110,16,95.23666697176999
O16nEGE0A9ee416n,110,16,86.02259380703764
nEJESw9gUyOAnEJx,110,16,86.02259380703764
0@DqgP!6qR790@Dp,110,16,95.23666697176999
90HzN7P7@h3t90@D,110,16,95.23666697176999
AhHVUKqKrDp3t90@,110,16,95.23666697176999
fDPJEz0@g8XVmBZg,110,16,95.23666697176999
0YY1TvaLRzA2wTLO,110,16,86.02259380703764
Gaa!gkaaaaaaaaj3,110,16,95.23666697176999
jCsucs4KUjlIs4Q@,110,16,95.23666697176999
xeLaKUjlIs4KUkVX,110,16,86.02259380703764
uzw5WQCkNcPW8wIt,110,16,86.02259380703764
X5rVmBZg8XVvy5JE,110,16,86.02259380703764
BcnEJxO16nzCJ0A!,110,16,95.23666697176999
k4KUjlIs4VL8LXiH,110,16,86.02259380703764
lIs4KUjlGF1sxelG,110,16,86.02259380703764
FMh5H!ym7ICW6Hfn,110,16,95.23666697176999
Dp3t908QQ7P!zt@t,110,16,95.23666697176999
aaaaaataaaafOaaa,110,16,82.42061569222463
wTLRJERtwYUZ7TLR,110,16,86.02259380703764
aaaa6aaaaaqaaaaa,110,16,76.26837518006903
XVmCXJEy2708XVmB,110,16,86.02259380703764
